"Broughton_ENG18830" "Broughton_ENG18871" "Broughton_ENG18901" "Dickens_ENG18481" "Dickens_ENG18530" "Dickens_ENG18540" "Disraeli_ENG18440" "Disraeli_ENG18450" "Disraeli_ENG18800" "Eliot_ENG18610" "Eliot_ENG18660" "Eliot_ENG18721" "Nesbit_ENG18890" "Nesbit_ENG19020" "Nesbit_ENG19060" "Ouida_ENG18670" "Ouida_ENG18740" "Ouida_ENG18831" "Trollope_ENG18551" "Trollope_ENG18650" "Trollope_ENG18742" "Ward_ENG18880" "Ward_ENG18951" "Ward_ENG19091" "Wells_ENG18952" "Wells_ENG19090" "Wells_ENG19120" "Yonge_ENG18531" "Yonge_ENG18560" "Yonge_ENG18651"
"trembled" 0.000706040173685883 0 0 0.00447052249231629 0.00138324065620937 0.00378759184910234 0.00437562899666827 0.00563316809373592 0.00231694672760237 0.00134950945331372 0.00643852815246435 0.00278575673534073 0.00412741324693282 0.0100440263153489 0.00977981446294847 0.00556965651132629 0.00540180420260367 0.00824797537979349 0.00136280629071384 0.00217187606654628 0 0.00410008302668129 0.00407050107868279 0.00296731502499963 0.00304645849200305 0.00144512847192115 0.000660715819518867 0.00420662964832576 0.00296880772681691 0.00243434372121896
"argument" 0.000706040173685883 0.000713022645599224 0 0.00167644593461861 0.00193653691869311 0 0.00250035942666758 0.00125181513194131 0.00231694672760237 0.00134950945331372 0.0107308802541072 0.00711915610142631 0.00309555993519961 0.00334800877178298 0 0.00198916303975939 0 0 0.0122652566164245 0.00372321611407934 0.00479133726222989 0.00649179812557871 0.00814100215736557 0 0.00304645849200305 0.000722564235960577 0.00462501073663207 0.00378596668349319 0.00428827782762443 0.00608585930304739
"attached" 0.00211812052105765 0.00213906793679767 0.000650207741373369 0.00447052249231629 0.00442637009986998 0.00284069388682676 0.00562580871000206 0.00250363026388263 0.00926778691040946 0 0.00482889611434826 0.00402387083993661 0.0010318533117332 0 0 0.00159133043180751 0.00180060140086789 0.00103099692247419 0.00953964403499686 0.00465402014259918 0.00479133726222989 0.00375840944112452 0 0.00445097253749944 0 0 0.000660715819518867 0.00757193336698637 0.00230907267641315 0.00162289581414597
"begins" 0.0190630846895188 0.0192516114311791 0.0195062322412011 0.00223526124615814 0.00995933272470744 0.00284069388682676 0 0.000625907565970657 0.00115847336380118 0 0.00214617605082145 0.00092858557844691 0.0010318533117332 0.00167400438589149 0.00279423270369956 0 0.00180060140086789 0 0.00272561258142768 0.000620536019013224 0 0.00239171509889742 0 0.00148365751249981 0 0.00289025694384231 0.000660715819518867 0.00126198889449773 0.000659735050403758 0.000405723953536493
"belonged" 0.00141208034737177 0.000713022645599224 0 0.00195585359038838 0.000553296262483747 0.00284069388682676 0.00375053914000138 0.0043813529617946 0.00579236681900591 0.00404852835994116 0.00804816019058043 0.00402387083993661 0.00206370662346641 0.00167400438589149 0.00139711635184978 0.00238699564771127 0.00360120280173578 0.00206199384494837 0.00545122516285535 0.00558482417111901 0.00958267452445978 0.00512510378335161 0.00814100215736557 0.016320232637498 0.00304645849200305 0.00216769270788173 0.00132143163903773 0.000420662964832576 0.00395841030242255 0.00446296348890142
"boots" 0.000706040173685883 0.00926929439278991 0.00260083096549348 0.00474993014808606 0.00387307383738623 0.00189379592455117 0.00437562899666827 0.000625907565970657 0.00231694672760237 0.0121455850798235 0.00107308802541072 0.00061905705229794 0.00309555993519961 0.0217620570165894 0.0111769308147983 0.00397832607951878 0.00180060140086789 0 0.00136280629071384 0.00558482417111901 0.00718700589334483 0.0013666943422271 0.0203525053934139 0.00148365751249981 0 0.00361282117980288 0.0059464423756698 0.000841325929665152 0.00263894020161503 0.000811447907072986
"disappeared" 0.00211812052105765 0 0.00455145418961358 0.00335289186923722 0.00221318504993499 0.00378759184910234 0.00375053914000138 0.00938861348955986 0.00753007686470769 0.00404852835994116 0.00268272006352681 0.00092858557844691 0.00722297318213243 0.00669601754356596 0.0111769308147983 0.00119349782385563 0 0.00103099692247419 0.00272561258142768 0.00155134004753306 0.00239566863111494 0.00717514529669226 0 0.0118692600999985 0.0182787509520183 0.00216769270788173 0.00264286327807547 0.0016826518593303 0.00197920515121127 0.00243434372121896
"duchess" 0 0.000713022645599224 0 0.000279407655769768 0 0 0.0243785044100089 0 0.00521313013710532 0 0 0 0 0.00669601754356596 0 0.00238699564771127 0.00180060140086789 0 0 0.0195468845989165 0 0.000341673585556774 0 0.0593463004999926 0 0.000722564235960577 0 0 0.000659735050403758 0.000405723953536493
"establishment" 0.00141208034737177 0 0.000650207741373369 0.0100586756077117 0.00608625888732122 0.00757518369820468 0.00625089856666896 0.0043813529617946 0.00926778691040946 0 0.00858470420328579 0.00185717115689382 0 0 0 0.000795665215903756 0 0 0.00408841887214151 0.00217187606654628 0.00718700589334483 0.000683347171113548 0.00814100215736557 0 0 0.00216769270788173 0.0039642949171132 0.000841325929665152 0.000659735050403758 0.00527441139597441
"fail" 0.00706040173685883 0.00213906793679767 0.00325103870686684 0.00195585359038838 0.00442637009986998 0.00378759184910234 0.00125017971333379 0.00187772269791197 0.00347542009140355 0.00404852835994116 0.0042923521016429 0.00278575673534073 0.00412741324693282 0.00167400438589149 0.00139711635184978 0.0035804934715669 0 0.00206199384494837 0.00408841887214151 0.00434375213309256 0 0.00239171509889742 0 0.00148365751249981 0 0.00144512847192115 0.00528572655615093 0.00841325929665152 0.00395841030242255 0.00284006767475545
"female" 0.00353020086842941 0.00427813587359535 0.00455145418961358 0.00419111483654652 0.00553296262483747 0.00757518369820468 0.00562580871000206 0.00688498322567723 0.00579236681900591 0 0.00160963203811609 0.00278575673534073 0.00412741324693282 0.00167400438589149 0.00139711635184978 0 0.00360120280173578 0.00670147999608221 0.00408841887214151 0.00403348412358595 0 0 0 0.00148365751249981 0.00304645849200305 0.000722564235960577 0.00264286327807547 0.00126198889449773 0.00164933762600939 0.0056801353495109
"provided" 0.00211812052105765 0.0028520905823969 0.00195062322412011 0.00419111483654652 0.00304312944366061 0.00378759184910234 0.0112516174200041 0.00563316809373592 0.00753007686470769 0.0067475472665686 0.00321926407623217 0.00154764263074485 0.00412741324693282 0.00502201315767447 0 0.00119349782385563 0 0.000515498461237093 0.00272561258142768 0.00217187606654628 0.00239566863111494 0.00273338868445419 0.00814100215736557 0.00593463004999926 0.00304645849200305 0.00144512847192115 0.00264286327807547 0.00294464075382803 0.00263894020161503 0.00649158325658389
"scheme" 0.000706040173685883 0.000713022645599224 0 0.00195585359038838 0.00193653691869311 0 0.00750107828000275 0.00375544539582394 0.00753007686470769 0 0.00697507216516971 0.00402387083993661 0.00412741324693282 0.00167400438589149 0.00139711635184978 0 0 0 0.00817683774428303 0.00465402014259918 0 0.00239171509889742 0 0 0.00304645849200305 0.0144512847192115 0.0079285898342264 0.00210331482416288 0.00593761545363382 0.00243434372121896
"shed" 0.000706040173685883 0.00213906793679767 0.00130041548274674 0.00447052249231629 0.00221318504993499 0.00378759184910234 0.000625089856666896 0.00375544539582394 0.000579236681900591 0.00539803781325488 0.00214617605082145 0.00061905705229794 0 0.00167400438589149 0 0.00437615868747066 0.00540180420260367 0.0118564646084531 0 0.000620536019013224 0.0910354079823679 0.00102502075667032 0.00407050107868279 0 0.00304645849200305 0.00361282117980288 0.00462501073663207 0.00378596668349319 0.00230907267641315 0.00243434372121896
"skewton" 0 0 0 0.0472198938250908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"th" 0.0134147633000318 0.0028520905823969 0.00455145418961358 0 0 0.0577607756988107 0.00500071885333517 0.00125181513194131 0.000579236681900591 0 0.00107308802541072 0.00092858557844691 0.0010318533117332 0.00502201315767447 0 0.00477399129542254 0 0 0.00136280629071384 0.00186160805703967 0 0 0.00407050107868279 0.00148365751249981 0 0 0 0.0088339222614841 0.00164933762600939 0.00446296348890142
"wicked" 0 0.00926929439278991 0.00325103870686684 0.00530874545962559 0.00248983318117686 0.00568138777365351 0 0.000625907565970657 0.00289618340950296 0.00269901890662744 0.00536544012705362 0.00402387083993661 0.0010318533117332 0.0100440263153489 0.00279423270369956 0.00278482825566315 0.00900300700433945 0.00567048307360803 0.00408841887214151 0.00713616421865207 0.00479133726222989 0.00273338868445419 0.00407050107868279 0 0 0.00289025694384231 0.00264286327807547 0.000841325929665152 0.000329867525201879 0.00243434372121896
"agnes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00180060140086789 0 0 0 0 0.0563761416168677 0 0.00296731502499963 0 0 0 0 0 0
"beast" 0.000706040173685883 0.00499115851919457 0.00325103870686684 0.00139703827884884 0.00082994439372562 0 0 0.000625907565970657 0 0.00134950945331372 0.00107308802541072 0 0 0 0.0223538616295965 0.00994581519879695 0.00360120280173578 0.0206199384494837 0 0.00620536019013224 0.00479133726222989 0.000683347171113548 0.0162820043147311 0.00148365751249981 0.00304645849200305 0.00867077083152692 0.009910737292783 0.000841325929665152 0 0.000405723953536493
"cat" 0.00494228121580118 0.00570418116479379 0.000650207741373369 0.00391170718077675 0.00912938833098182 0.00189379592455117 0 0.00813679835761855 0 0.00269901890662744 0.00268272006352681 0.00185717115689382 0.00309555993519961 0.00669601754356596 0.00419134905554935 0.00437615868747066 0.00900300700433945 0.0072169784573193 0 0.00248214407605289 0.00239566863111494 0.00444175661223806 0.00407050107868279 0.00296731502499963 0.00304645849200305 0.00289025694384231 0.0019821474585566 0.000420662964832576 0.000659735050403758 0.000405723953536493
"centre" 0 0.00356511322799612 0 0.00279407655769768 0.00138324065620937 0.00473448981137793 0.00562580871000206 0.00938861348955986 0.00521313013710532 0.00269901890662744 0.00375580808893754 0.00278575673534073 0 0.00502201315767447 0.00419134905554935 0.00477399129542254 0.00180060140086789 0.00257749230618547 0.00408841887214151 0.00186160805703967 0.00239566863111494 0.00615012454002194 0.00407050107868279 0.00593463004999926 0.00913937547600914 0.00722564235960577 0.0039642949171132 0.000841325929665152 0.00197920515121127 0.00324579162829194
"exercise" 0.00141208034737177 0.00213906793679767 0.00195062322412011 0.00419111483654652 0.00248983318117686 0.00284069388682676 0.0100014377066703 0.00688498322567723 0.00579236681900591 0.00269901890662744 0.00536544012705362 0.00433339936608558 0.00412741324693282 0.00167400438589149 0.00558846540739913 0.00397832607951878 0 0.000515498461237093 0.00136280629071384 0.00248214407605289 0.00479133726222989 0.00102502075667032 0 0.00445097253749944 0 0.00722564235960577 0.00330357909759433 0.0016826518593303 0.00329867525201879 0.00162289581414597
"failure" 0 0.00142604529119845 0.00325103870686684 0.00279407655769768 0.00165988878745124 0.00189379592455117 0.00750107828000275 0.00125181513194131 0.00231694672760237 0.00269901890662744 0.00643852815246435 0.00464292789223455 0.00412741324693282 0.00334800877178298 0.00139711635184978 0.00318266086361503 0 0.0077324769185564 0.00136280629071384 0.00248214407605289 0.00479133726222989 0.00478343019779484 0 0.00148365751249981 0.00304645849200305 0.00722564235960577 0.00726787401470753 0.00294464075382803 0.00230907267641315 0.00162289581414597
"folle" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000795665215903756 0 0.0855727445653575 0 0 0 0 0 0 0 0 0 0 0 0
"gown" 0.0261234864263777 0.0106953396839884 0.0117037393447206 0.00251466890192791 0.00276648131241873 0 0.000625089856666896 0 0.000579236681900591 0.00809705671988232 0.0042923521016429 0.00123811410459588 0 0.0251100657883724 0.00279423270369956 0.000397832607951878 0.00180060140086789 0.000515498461237093 0.00408841887214151 0.00217187606654628 0.00239566863111494 0.00410008302668129 0 0.00445097253749944 0 0.00144512847192115 0.0019821474585566 0.00210331482416288 0.000659735050403758 0.000405723953536493
"hatton" 0 0 0 0 0.00110659252496749 0 0 0.102648840819188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"host" 0.00141208034737177 0 0.00325103870686684 0.00111763062307907 0.00138324065620937 0.00189379592455117 0.0156272464166724 0.0100145210555305 0.012743207001813 0 0.000536544012705362 0.00185717115689382 0.0123822397407984 0.00502201315767447 0 0.00397832607951878 0.00360120280173578 0.00206199384494837 0.00136280629071384 0.00217187606654628 0 0.00546677736890839 0.00407050107868279 0.00445097253749944 0.00609291698400609 0.00216769270788173 0.00528572655615093 0.000841325929665152 0.000989602575605637 0.00121717186060948
"main" 0.00282416069474353 0.000713022645599224 0.00390124644824021 0.00391170718077675 0.00110659252496749 0.00852208166048027 0.000625089856666896 0.00625907565970657 0.00405465677330414 0.00269901890662744 0.00482889611434826 0.00030952852614897 0.00206370662346641 0 0.00139711635184978 0.00596748911927817 0.00180060140086789 0.000515498461237093 0.00272561258142768 0.000620536019013224 0.00479133726222989 0.0112752283233735 0.0162820043147311 0.00445097253749944 0.00609291698400609 0.00505794965172404 0.00330357909759433 0.00210331482416288 0.00263894020161503 0.00284006767475545
"sadly" 0.00211812052105765 0.00641720381039302 0.00715228515510706 0.00195585359038838 0.00110659252496749 0.00189379592455117 0 0.000625907565970657 0.00231694672760237 0.00404852835994116 0.00321926407623217 0.00340481378763867 0.00412741324693282 0.00167400438589149 0.00139711635184978 0.00119349782385563 0.00540180420260367 0.00309299076742256 0.00545122516285535 0.00186160805703967 0 0.00580845095446516 0.00407050107868279 0.00593463004999926 0 0 0 0.00630994447248864 0.00824668813004697 0.00689730721012038
"throughout" 0.00141208034737177 0.00427813587359535 0.00130041548274674 0.000558815311539536 0.00248983318117686 0.00284069388682676 0.00812616813666965 0.00563316809373592 0.00637160350090651 0 0.00268272006352681 0.00030952852614897 0 0.00334800877178298 0 0.0091501499828932 0 0.00206199384494837 0 0.00558482417111901 0.00718700589334483 0.00375840944112452 0 0.00890194507499889 0 0.00867077083152692 0.0059464423756698 0.00336530371866061 0.00164933762600939 0.00162289581414597
"tight" 0.00211812052105765 0.00499115851919457 0.00455145418961358 0.00670578373847443 0.00580961075607934 0.0123096735095826 0 0.00187772269791197 0.000579236681900591 0.00269901890662744 0.00268272006352681 0.00154764263074485 0.00206370662346641 0.00669601754356596 0.0153682798703476 0.00716098694313381 0 0.00257749230618547 0.00272561258142768 0.000620536019013224 0.00239566863111494 0.0013666943422271 0.00407050107868279 0.00148365751249981 0.00913937547600914 0.00361282117980288 0.0019821474585566 0.00126198889449773 0.00263894020161503 0.00162289581414597
"trial" 0.00282416069474353 0.00427813587359535 0.000650207741373369 0.00167644593461861 0.00221318504993499 0.00189379592455117 0.00312544928333448 0.0043813529617946 0.00405465677330414 0.00404852835994116 0.00912124821599116 0.00402387083993661 0.0010318533117332 0 0 0.00397832607951878 0 0.00103099692247419 0.00136280629071384 0.00124107203802645 0 0.00410008302668129 0 0.00296731502499963 0 0.00144512847192115 0.0019821474585566 0.00799259633181895 0.00791682060484509 0.00365151558182844
"urged" 0.000706040173685883 0 0.00195062322412011 0.00391170718077675 0.00193653691869311 0.00378759184910234 0.00875125799333654 0.00500726052776526 0.000579236681900591 0.00944656617319604 0.0144866883430448 0.00742868462757528 0.00309555993519961 0.00502201315767447 0.00279423270369956 0.00159133043180751 0.00180060140086789 0.00257749230618547 0.00136280629071384 0.00186160805703967 0.00239566863111494 0.00239171509889742 0 0.00445097253749944 0 0.00361282117980288 0.00330357909759433 0.00126198889449773 0.00131947010080752 0.00202861976768246
"calmly" 0.00776644191054471 0.0106953396839884 0.000650207741373369 0.00111763062307907 0.00387307383738623 0.00284069388682676 0.00125017971333379 0 0.00289618340950296 0 0.00160963203811609 0.00216669968304279 0.00309555993519961 0.00669601754356596 0 0.00676315433518193 0 0.00103099692247419 0.00408841887214151 0.00217187606654628 0 0.00956686039558968 0 0.00593463004999926 0.00304645849200305 0.000722564235960577 0 0.00378596668349319 0.00395841030242255 0.00446296348890142
"craven" 0 0.106953396839884 0 0.000279407655769768 0 0.00189379592455117 0.00125017971333379 0 0.000579236681900591 0 0 0 0 0 0 0.00318266086361503 0 0.000515498461237093 0 0 0 0 0 0 0 0.00144512847192115 0 0 0 0
"departed" 0.00141208034737177 0.00713022645599224 0.00195062322412011 0.00419111483654652 0.00387307383738623 0.00473448981137793 0.00375053914000138 0.00375544539582394 0.00579236681900591 0.0067475472665686 0.00321926407623217 0.00247622820919176 0.0010318533117332 0 0 0.000397832607951878 0 0.000515498461237093 0.00136280629071384 0.00310268009506612 0 0.00410008302668129 0.00407050107868279 0.00890194507499889 0.00609291698400609 0.00144512847192115 0.0019821474585566 0.00420662964832576 0.00461814535282631 0.00527441139597441
